SA2_CODE21,SA2_NAME21,population,IRSD_score,IRSD_decile,library_count,libraries_per_10000
507011152,Coogee,9816.0,1058.0,8.0,0.0,0.0
507011153,Coolbellup,8503.0,994.0,5.0,0.0,0.0
507011154,Hamilton Hill,11327.0,963.0,3.0,0.0,0.0
507011158,North Coogee,3741.0,1100.0,10.0,0.0,0.0
507011159,South Lake - Cockburn Central,11723.0,1001.0,5.0,0.0,0.0
507011160,Spearwood,11268.0,993.0,5.0,0.0,0.0
507011161,Success - Hammond Park,17454.0,1059.0,8.0,0.0,0.0
507011163,Yangebup,7631.0,1012.0,6.0,0.0,0.0
507011259,Beeliar - Wattleup,10128.0,1042.0,7.0,0.0,0.0
507011260,Jandakot,2446.0,1075.0,9.0,0.0,0.0
507021164,East Fremantle,7819.0,1082.0,9.0,0.0,0.0
507021165,Fremantle,16720.0,1039.0,7.0,0.0,0.0
507021166,Fremantle - South,15372.0,1023.0,6.0,0.0,0.0
507031169,Wellard (West) - Bertram,17953.0,1019.0,6.0,0.0,0.0
507031170,Calista,7434.0,877.0,1.0,0.0,0.0
507031172,Hope Valley - Postans,75.0,1002.0,5.0,0.0,0.0
507031174,Parmelia - Orelia,11286.0,889.0,1.0,0.0,0.0
507031261,Casuarina - Wandi,9084.0,1063.0,8.0,0.0,0.0
507041175,Applecross - Ardross,11725.0,1096.0,10.0,0.0,0.0
507041176,Bateman,3832.0,1076.0,9.0,0.0,0.0
507041177,Bicton - Palmyra,14778.0,1056.0,8.0,0.0,0.0
507041178,Booragoon,15476.0,1077.0,9.0,0.0,0.0
507041179,Bull Creek,8030.0,1067.0,9.0,0.0,0.0
507041180,Leeming,10883.0,1089.0,10.0,0.0,0.0
507041181,Melville,17452.0,1086.0,10.0,0.0,0.0
507041182,Murdoch - Kardinya,12489.0,1050.0,8.0,0.0,0.0
507041183,Willagee,5447.0,971.0,3.0,0.0,0.0
507041184,Winthrop,6020.0,1095.0,10.0,0.0,0.0
507051186,Cooloongup,8503.0,903.0,2.0,0.0,0.0
507051187,Port Kennedy,13477.0,981.0,4.0,0.0,0.0
507051188,Rockingham,16411.0,935.0,2.0,0.0,0.0
507051190,Safety Bay - Shoalwater,12039.0,985.0,4.0,0.0,0.0
507051191,Singleton - Golden Bay - Secret,22178.0,1036.0,7.0,0.0,0.0
507051192,Waikiki,12539.0,971.0,3.0,0.0,0.0
507051193,Warnbro,10741.0,944.0,2.0,0.0,0.0
507051312,Baldivis - North,11651.0,1017.0,6.0,0.0,0.0
507051313,Baldivis - South,26046.0,1028.0,6.0,0.0,0.0
507051314,Karnup,2096.0,1027.0,6.0,0.0,0.0
509011225,Albany,14828.0,979.0,4.0,0.0,0.0
509011226,Albany Surrounds,3707.0,1030.0,6.0,0.0,0.0
509011227,Bayonet Head - Lower King,5211.0,1011.0,5.0,0.0,0.0
509011228,Denmark,6310.0,1003.0,5.0,0.0,0.0
509011229,Gnowangerup,2862.0,1021.0,6.0,0.0,0.0
509011230,Katanning,4512.0,916.0,2.0,0.0,0.0
509011231,Kojonup,4053.0,979.0,4.0,0.0,0.0
509011232,Little Grove - Elleker,3679.0,1032.0,6.0,0.0,0.0
509011233,McKail - Willyung,11333.0,960.0,3.0,0.0,0.0
509011234,Plantagenet,5388.0,949.0,3.0,0.0,0.0
509021236,Chittering,5930.0,1030.0,6.0,0.0,0.0
509021237,Cunderdin,3789.0,965.0,3.0,0.0,0.0
509021238,Dowerin,3801.0,969.0,3.0,0.0,0.0
509021239,Gingin - Dandaragan,8929.0,983.0,4.0,0.0,0.0
509021240,Merredin,4893.0,982.0,4.0,0.0,0.0
509021241,Moora,4471.0,1001.0,5.0,0.0,0.0
509021242,Mukinbudin,3005.0,984.0,4.0,0.0,0.0
509021243,Northam,11358.0,938.0,2.0,0.0,0.0
509021244,Toodyay,4601.0,986.0,4.0,0.0,0.0
509021245,York - Beverley,5158.0,964.0,3.0,0.0,0.0
509031246,Brookton,3504.0,965.0,3.0,0.0,0.0
509031247,Kulin,4249.0,1019.0,6.0,0.0,0.0
509031248,Murray,2376.0,978.0,4.0,0.0,0.0
509031249,Narrogin,4370.0,956.0,3.0,0.0,0.0
509031250,Wagin,4859.0,990.0,4.0,0.0,0.0
510011262,Broome,14660.0,993.0,5.0,0.0,0.0
510011263,Derby - West Kimberley,7045.0,734.0,1.0,0.0,0.0
510011264,Halls Creek,3603.0,540.0,1.0,0.0,0.0
510011265,Kununurra,7477.0,899.0,1.0,0.0,0.0
510011266,Roebuck,2310.0,761.0,1.0,0.0,0.0
510021267,East Pilbara,5910.0,641.0,1.0,0.0,0.0
510021268,Newman,4239.0,1038.0,7.0,0.0,0.0
510021269,Port Hedland,4253.0,1081.0,9.0,0.0,0.0
510021270,South Hedland,11046.0,989.0,4.0,0.0,0.0
510031271,Ashburton (WA),7391.0,1024.0,6.0,0.0,0.0
510031272,Karratha,17013.0,1068.0,9.0,0.0,0.0
510031273,Roebourne,5187.0,994.0,5.0,0.0,0.0
511011274,Esperance,12003.0,987.0,4.0,0.0,0.0
511011275,Esperance Surrounds,3966.0,1022.0,6.0,0.0,0.0
511021276,Carnarvon,4879.0,919.0,2.0,0.0,0.0
511021277,Exmouth,4659.0,1016.0,6.0,0.0,0.0
511031278,Boulder,7150.0,943.0,2.0,0.0,0.0
511031279,Kalgoorlie,13213.0,1017.0,6.0,0.0,0.0
511031280,Kalgoorlie - North,8711.0,1048.0,8.0,0.0,0.0
511031282,Kambalda - Coolgardie - Norseman,4389.0,890.0,1.0,0.0,0.0
511031283,Leinster - Leonora,4804.0,733.0,1.0,0.0,0.0
511041285,Geraldton,11888.0,916.0,2.0,0.0,0.0
511041286,Geraldton - East,7824.0,927.0,2.0,0.0,0.0
511041287,Geraldton - North,8546.0,1008.0,5.0,0.0,0.0
511041288,Geraldton - South,10333.0,1021.0,6.0,0.0,0.0
511041289,Irwin,3680.0,966.0,3.0,0.0,0.0
511041290,Meekatharra,3153.0,857.0,1.0,0.0,0.0
511041291,Morawa,3876.0,979.0,4.0,0.0,0.0
511041292,Northampton - Mullewa - Greenoug,5679.0,968.0,3.0,0.0,0.0
601011001,Bridgewater - Gagebrook,8150.0,717.0,1.0,0.0,0.0
601011002,Brighton - Pontville,6449.0,988.0,4.0,0.0,0.0
601011003,Old Beach - Otago,4989.0,1049.0,8.0,0.0,0.0
601021004,Bellerive - Rosny,6522.0,1031.0,6.0,0.0,0.0
601021005,Cambridge,8573.0,1085.0,9.0,0.0,0.0
601021006,Geilston Bay - Risdon,3452.0,1041.0,7.0,0.0,0.0
601021007,Howrah - Tranmere,11627.0,1059.0,8.0,0.0,0.0
601021008,Lindisfarne - Rose Bay,7830.0,1035.0,7.0,0.0,0.0
601021009,Mornington - Warrane,5168.0,886.0,1.0,0.0,0.0
601021010,Risdon Vale,3501.0,870.0,1.0,0.0,0.0
601021011,Rokeby,7874.0,882.0,1.0,0.0,0.0
601021012,South Arm,4616.0,1068.0,9.0,0.0,0.0
601031013,Austins Ferry - Granton,4297.0,1011.0,5.0,0.0,0.0
601031014,Berriedale - Chigwell,5748.0,926.0,2.0,0.0,0.0
601031015,Claremont (Tas.),8397.0,924.0,2.0,0.0,0.0
601031016,Derwent Park - Lutana,4709.0,902.0,2.0,0.0,0.0
601031017,Glenorchy,12287.0,879.0,1.0,0.0,0.0
601031018,Montrose - Rosetta,5142.0,970.0,3.0,0.0,0.0
601031019,Moonah,5737.0,946.0,2.0,0.0,0.0
601031020,New Norfolk,7293.0,892.0,1.0,0.0,0.0
601031021,West Moonah,4398.0,951.0,3.0,0.0,0.0
601041022,Kingston - Huntingfield,13473.0,1004.0,5.0,0.0,0.0
601041023,Kingston Beach - Blackmans Bay,11051.0,1063.0,8.0,0.0,0.0
601041024,Margate - Snug,8482.0,1049.0,8.0,0.0,0.0
601041026,Taroona - Bonnet Hill,3637.0,1076.0,9.0,0.0,0.0
601051027,Hobart,9025.0,1021.0,6.0,0.0,0.0
601051028,Lenah Valley - Mount Stuart,9033.0,1054.0,8.0,0.0,0.0
601051029,Mount Nelson - Dynnyrne,5053.0,1050.0,8.0,0.0,0.0
601051030,New Town,6606.0,1009.0,5.0,0.0,0.0
601051031,Sandy Bay,12326.0,1058.0,8.0,0.0,0.0
601051032,South Hobart - Fern Tree,6727.0,1057.0,8.0,0.0,0.0
601051033,West Hobart,6397.0,1064.0,8.0,0.0,0.0
601061034,Dodges Ferry - Lewisham,8521.0,990.0,4.0,0.0,0.0
601061035,Sorell - Richmond,9993.0,1000.0,5.0,0.0,0.0
602011036,Invermay,3498.0,888.0,1.0,0.0,0.0
602011037,Kings Meadows - Punchbowl,4941.0,948.0,3.0,0.0,0.0
602011038,Launceston,5421.0,1023.0,6.0,0.0,0.0
602011039,Legana,4769.0,1034.0,7.0,0.0,0.0
602011040,Mowbray,4048.0,846.0,1.0,0.0,0.0
602011041,Newnham - Mayfield,9628.0,821.0,1.0,0.0,0.0
602011042,Newstead,5449.0,1008.0,5.0,0.0,0.0
602011043,Norwood (Tas.),4031.0,1015.0,6.0,0.0,0.0
602011044,Prospect Vale - Blackstone,6777.0,999.0,5.0,0.0,0.0
602011045,Ravenswood,3804.0,718.0,1.0,0.0,0.0
602011046,Riverside,7275.0,1018.0,6.0,0.0,0.0
602011047,South Launceston,4846.0,968.0,3.0,0.0,0.0
602011048,Summerhill - Prospect,4958.0,977.0,4.0,0.0,0.0
602011049,Trevallyn,4826.0,1034.0,7.0,0.0,0.0
602011050,Waverley - St Leonards,3932.0,902.0,2.0,0.0,0.0
602011051,West Launceston,4215.0,1017.0,6.0,0.0,0.0
602011052,Youngtown - Relbia,4921.0,997.0,5.0,0.0,0.0
602021053,Beauty Point - Beaconsfield,4045.0,905.0,2.0,0.0,0.0
602021054,Deloraine,6114.0,940.0,2.0,0.0,0.0
602021055,Grindelwald - Lanena,6136.0,1015.0,6.0,0.0,0.0
602021056,Hadspen - Carrick,3605.0,1004.0,5.0,0.0,0.0
602021057,Westbury,4351.0,966.0,3.0,0.0,0.0
602031058,Dilston - Lilydale,4354.0,1024.0,6.0,0.0,0.0
602031059,George Town,7118.0,862.0,1.0,0.0,0.0
602031060,Longford,4428.0,946.0,2.0,0.0,0.0
602031061,Northern Midlands,3700.0,933.0,2.0,0.0,0.0
602031062,Perth - Evandale,5482.0,1005.0,5.0,0.0,0.0
602031064,St Helens - Scamander,6756.0,911.0,2.0,0.0,0.0
602031099,Flinders and Cape Barren Islands,922.0,963.0,3.0,0.0,0.0
602031100,Scottsdale - Bridport,6835.0,931.0,2.0,0.0,0.0
603011065,Central Highlands,2427.0,912.0,2.0,0.0,0.0
603011066,Derwent Valley,3324.0,943.0,2.0,0.0,0.0
603011067,Southern Midlands,6675.0,951.0,3.0,0.0,0.0
603021069,Bruny Island - Kettering,3447.0,1029.0,6.0,0.0,0.0
603021070,Cygnet,4802.0,968.0,3.0,0.0,0.0
603021071,Geeveston - Dover,4051.0,938.0,2.0,0.0,0.0
603021072,Huonville - Franklin,9405.0,992.0,4.0,0.0,0.0
603031073,Forestier - Tasman,2593.0,923.0,2.0,0.0,0.0
603031074,Triabunna - Bicheno,4988.0,950.0,3.0,0.0,0.0
604011075,Acton - Upper Burnie,3270.0,866.0,1.0,0.0,0.0
604011076,Burnie - Ulverstone Surrounds,5175.0,997.0,5.0,0.0,0.0
604011077,Burnie - Wivenhoe,3779.0,885.0,1.0,0.0,0.0
604011078,Parklands - Camdale,6777.0,923.0,2.0,0.0,0.0
604011079,Penguin - Sulphur Creek,5417.0,985.0,4.0,0.0,0.0
604011080,Romaine - Havenview,3535.0,946.0,2.0,0.0,0.0
604011081,Somerset,4067.0,905.0,2.0,0.0,0.0
604011082,Ulverstone,7088.0,932.0,2.0,0.0,0.0
604011083,West Ulverstone,4515.0,899.0,1.0,0.0,0.0
604011084,Wynyard,6388.0,919.0,2.0,0.0,0.0
604021085,Devonport,14481.0,894.0,1.0,0.0,0.0
604021086,East Devonport,5075.0,818.0,1.0,0.0,0.0
604021087,Latrobe,5385.0,941.0,2.0,0.0,0.0
604021088,Miandetta - Don,3661.0,999.0,5.0,0.0,0.0
604021089,Port Sorell,6472.0,1000.0,5.0,0.0,0.0
604021090,Quoiba - Spreyton,3116.0,995.0,5.0,0.0,0.0
604021091,Sheffield - Railton,6619.0,953.0,3.0,0.0,0.0
604021092,Turners Beach - Forth,3478.0,1026.0,6.0,0.0,0.0
604031093,King Island,1617.0,993.0,5.0,0.0,0.0
604031094,North West,4188.0,970.0,3.0,0.0,0.0
604031095,Smithton,3934.0,914.0,2.0,0.0,0.0
604031096,Waratah,3843.0,972.0,4.0,0.0,0.0
604031097,West Coast (Tas.),4267.0,861.0,1.0,0.0,0.0
701011002,Darwin City,7149.0,1064.0,8.0,0.0,0.0
701011004,Fannie Bay - The Gardens,3602.0,1073.0,9.0,0.0,0.0
701011005,Larrakeyah,3943.0,1090.0,10.0,0.0,0.0
701011006,Ludmilla - The Narrows,2563.0,959.0,3.0,0.0,0.0
701011007,Parap,2819.0,1044.0,7.0,0.0,0.0
701011008,Stuart Park,4101.0,1070.0,9.0,0.0,0.0
701011009,Woolner - Bayview - Winnellie,2858.0,1099.0,10.0,0.0,0.0
701021010,Alawa,2078.0,973.0,4.0,0.0,0.0
701021011,Anula,2385.0,996.0,5.0,0.0,0.0
701021012,Berrimah,1712.0,989.0,4.0,0.0,0.0
701021013,Brinkin - Nakara,3430.0,1050.0,8.0,0.0,0.0
701021016,Coconut Grove,2892.0,953.0,3.0,0.0,0.0
701021018,Jingili,1841.0,1028.0,6.0,0.0,0.0
701021019,Karama,4803.0,930.0,2.0,0.0,0.0
701021020,Leanyer,4597.0,1037.0,7.0,0.0,0.0
701021021,Lyons (NT),6006.0,1104.0,10.0,0.0,0.0
701021022,Malak - Marrara,4341.0,953.0,3.0,0.0,0.0
701021023,Millner,2576.0,985.0,4.0,0.0,0.0
701021024,Moil,2000.0,990.0,4.0,0.0,0.0
701021025,Nightcliff,3884.0,1053.0,8.0,0.0,0.0
701021026,Rapid Creek,3261.0,1048.0,8.0,0.0,0.0
701021027,Tiwi,2511.0,1000.0,5.0,0.0,0.0
701021028,Wagaman,2023.0,966.0,3.0,0.0,0.0
701021029,Wanguri,1836.0,1013.0,6.0,0.0,0.0
701021030,Wulagi,2510.0,1011.0,5.0,0.0,0.0
701031031,Howard Springs,5100.0,1038.0,7.0,0.0,0.0
701031032,Humpty Doo,8387.0,1043.0,7.0,0.0,0.0
701031034,Virginia,3197.0,1037.0,7.0,0.0,0.0
701031035,Weddell,4289.0,991.0,4.0,0.0,0.0
701041036,Bakewell,3091.0,1011.0,5.0,0.0,0.0
701041037,Driver,2747.0,963.0,3.0,0.0,0.0
701041038,Durack - Marlow Lagoon,4501.0,1077.0,9.0,0.0,0.0
701041039,Gray,3142.0,897.0,1.0,0.0,0.0
701041040,Moulden,3053.0,863.0,1.0,0.0,0.0
701041041,Palmerston - North,4456.0,1048.0,8.0,0.0,0.0
701041042,Palmerston - South,6451.0,1064.0,8.0,0.0,0.0
701041043,Rosebery - Bellamack,6555.0,1053.0,8.0,0.0,0.0
701041044,Woodroffe,3175.0,958.0,3.0,0.0,0.0
702011045,Charles,4215.0,968.0,3.0,0.0,0.0
702011046,East Side,5418.0,984.0,4.0,0.0,0.0
702011047,Flynn (NT),4585.0,990.0,4.0,0.0,0.0
702011048,Larapinta,4964.0,997.0,5.0,0.0,0.0
702011049,Mount Johns,4025.0,1050.0,8.0,0.0,0.0
702011050,Petermann - Simpson,1961.0,818.0,1.0,0.0,0.0
702011051,Ross,2706.0,971.0,4.0,0.0,0.0
702011052,Sandover - Plenty,3912.0,548.0,1.0,0.0,0.0
702011053,Tanami,2839.0,524.0,1.0,0.0,0.0
702011054,Yuendumu - Anmatjere,1851.0,482.0,1.0,0.0,0.0
702021055,Barkly,2203.0,615.0,1.0,0.0,0.0
702021056,Tennant Creek,3080.0,791.0,1.0,0.0,0.0
702031057,Alligator,4242.0,910.0,2.0,0.0,0.0
702031058,Daly,1890.0,629.0,1.0,0.0,0.0
702031059,Thamarrurr,2118.0,452.0,1.0,0.0,0.0
702031060,Tiwi Islands,2348.0,564.0,1.0,0.0,0.0
702031061,West Arnhem,5204.0,448.0,1.0,0.0,0.0
702041062,Anindilyakwa,2541.0,682.0,1.0,0.0,0.0
702041063,East Arnhem,6983.0,484.0,1.0,0.0,0.0
702041064,Nhulunbuy,3267.0,1083.0,9.0,0.0,0.0
702051065,Elsey,2283.0,600.0,1.0,0.0,0.0
702051066,Gulf,4189.0,493.0,1.0,0.0,0.0
702051067,Katherine,9658.0,961.0,3.0,0.0,0.0
702051068,Victoria River,2609.0,501.0,1.0,0.0,0.0
801011001,Aranda,2605.0,1112.0,10.0,0.0,0.0
801011002,Belconnen,8502.0,1041.0,7.0,0.0,0.0
801011003,Bruce,7520.0,1099.0,10.0,0.0,0.0
801011004,Charnwood,3055.0,985.0,4.0,0.0,0.0
801011005,Cook,2965.0,1079.0,9.0,0.0,0.0
801011006,Dunlop,7265.0,1062.0,8.0,0.0,0.0
801011007,Evatt,5531.0,1071.0,9.0,0.0,0.0
801011008,Florey,4781.0,1022.0,6.0,0.0,0.0
801011009,Flynn (ACT),3671.0,1077.0,9.0,0.0,0.0
801011010,Fraser,2126.0,1069.0,9.0,0.0,0.0
801011011,Giralang,3372.0,1076.0,9.0,0.0,0.0
801011013,Hawker,3008.0,1078.0,9.0,0.0,0.0
801011014,Higgins,3321.0,1052.0,8.0,0.0,0.0
801011015,Holt,5628.0,1030.0,6.0,0.0,0.0
801011016,Kaleen,7672.0,1054.0,8.0,0.0,0.0
801011017,Latham,3767.0,1040.0,7.0,0.0,0.0
801011018,Lawson,2739.0,1098.0,10.0,0.0,0.0
801011019,Macgregor (ACT),7049.0,1052.0,8.0,0.0,0.0
801011020,Macquarie,3104.0,1031.0,6.0,0.0,0.0
801011021,McKellar,2740.0,1063.0,8.0,0.0,0.0
801011022,Melba,3383.0,1059.0,8.0,0.0,0.0
801011023,Page,3054.0,1031.0,6.0,0.0,0.0
801011024,Scullin,3069.0,1033.0,7.0,0.0,0.0
801011025,Spence,2587.0,1061.0,8.0,0.0,0.0
801011026,Weetangera,2795.0,1118.0,10.0,0.0,0.0
801011143,Strathnairn,714.0,1117.0,10.0,0.0,0.0
801031113,Canberra East,1097.0,839.0,1.0,0.0,0.0
801031114,Canberra Airport,125.0,1021.0,6.0,0.0,0.0
801031115,Majura,296.0,1099.0,10.0,0.0,0.0
801041034,Amaroo,6129.0,1080.0,9.0,0.0,0.0
801041035,Bonner,7339.0,1071.0,9.0,0.0,0.0
801041036,Casey,6471.0,1096.0,10.0,0.0,0.0
801041037,Crace,4800.0,1115.0,10.0,0.0,0.0
801041038,Forde,4435.0,1118.0,10.0,0.0,0.0
801041039,Franklin,7484.0,1077.0,9.0,0.0,0.0
801041040,Gungahlin,8586.0,1045.0,7.0,0.0,0.0
801041043,Hall,298.0,1080.0,9.0,0.0,0.0
801041044,Harrison,8244.0,1088.0,10.0,0.0,0.0
801041046,Ngunnawal,10957.0,1057.0,8.0,0.0,0.0
801041047,Nicholls,6680.0,1105.0,10.0,0.0,0.0
801041048,Palmerston,5579.0,1051.0,8.0,0.0,0.0
801041118,Jacka,712.0,1025.0,6.0,0.0,0.0
801041120,Moncrieff,5310.0,1079.0,9.0,0.0,0.0
801041121,Taylor,2220.0,1051.0,8.0,0.0,0.0
801041122,Throsby,2405.0,1095.0,10.0,0.0,0.0
801051050,Ainslie,5376.0,1058.0,8.0,0.0,0.0
801051051,Braddon,6383.0,1102.0,10.0,0.0,0.0
801051053,Civic,4835.0,1101.0,10.0,0.0,0.0
801051054,Dickson,3292.0,1074.0,9.0,0.0,0.0
801051055,Downer,4296.0,1053.0,8.0,0.0,0.0
801051056,Hackett,3227.0,1095.0,10.0,0.0,0.0
801051057,Lyneham,5703.0,1053.0,8.0,0.0,0.0
801051058,O'Connor (ACT),5917.0,1070.0,9.0,0.0,0.0
801051060,Turner,4470.0,1096.0,10.0,0.0,0.0
801051061,Watson,6727.0,1083.0,9.0,0.0,0.0
801051124,Campbell,4588.0,1122.0,10.0,0.0,0.0
801051125,Duntroon,1974.0,1171.0,10.0,0.0,0.0
801051127,Reid,1544.0,1066.0,9.0,0.0,0.0
801061062,Deakin,3124.0,1120.0,10.0,0.0,0.0
801061063,Forrest,1827.0,1135.0,10.0,0.0,0.0
801061064,Griffith (ACT),5328.0,1105.0,10.0,0.0,0.0
801061067,Narrabundah,6455.0,1051.0,8.0,0.0,0.0
801061069,Red Hill (ACT),3146.0,1112.0,10.0,0.0,0.0
801061070,Yarralumla,3120.0,1111.0,10.0,0.0,0.0
801061129,Barton,1946.0,1142.0,10.0,0.0,0.0
801061131,Kingston (ACT),6579.0,1112.0,10.0,0.0,0.0
801071071,Banks,5100.0,1055.0,8.0,0.0,0.0
801071072,Bonython,3839.0,1055.0,8.0,0.0,0.0
801071073,Calwell,5730.0,1073.0,9.0,0.0,0.0
801071074,Chisholm,5268.0,1038.0,7.0,0.0,0.0
801071075,Conder,5108.0,1055.0,8.0,0.0,0.0
801071076,Fadden,3006.0,1122.0,10.0,0.0,0.0
801071077,Gilmore,2706.0,1053.0,8.0,0.0,0.0
801071078,Gordon (ACT),7892.0,1056.0,8.0,0.0,0.0
801071079,Gowrie (ACT),3140.0,1064.0,8.0,0.0,0.0
801071080,Greenway,4129.0,1049.0,8.0,0.0,0.0
801071081,Isabella Plains,4329.0,1046.0,7.0,0.0,0.0
801071082,Kambah,15670.0,1046.0,7.0,0.0,0.0
801071083,Macarthur,1405.0,1109.0,10.0,0.0,0.0
801071084,Monash,5644.0,1060.0,8.0,0.0,0.0
801071086,Oxley (ACT),1703.0,1041.0,7.0,0.0,0.0
801071087,Richardson,3058.0,992.0,5.0,0.0,0.0
801071088,Theodore,3798.0,1051.0,8.0,0.0,0.0
801071089,Tuggeranong,43.0,1123.0,10.0,0.0,0.0
801071090,Wanniassa,7885.0,1060.0,8.0,0.0,0.0
801081091,Chapman,2867.0,1118.0,10.0,0.0,0.0
801081092,Duffy,3395.0,1083.0,9.0,0.0,0.0
801081093,Fisher,3219.0,1076.0,9.0,0.0,0.0
801081094,Holder,2816.0,1091.0,10.0,0.0,0.0
801081095,Rivett,3354.0,1052.0,8.0,0.0,0.0
801081096,Stirling,2191.0,1049.0,8.0,0.0,0.0
801081097,Waramanga,2785.0,1054.0,8.0,0.0,0.0
801081098,Weston,4000.0,1080.0,9.0,0.0,0.0
801091099,Chifley,2680.0,1067.0,9.0,0.0,0.0
801091100,Curtin,5569.0,1096.0,10.0,0.0,0.0
801091101,Farrer,3787.0,1093.0,10.0,0.0,0.0
801091102,Garran,3706.0,1098.0,10.0,0.0,0.0
801091103,Hughes,3210.0,1088.0,10.0,0.0,0.0
801091104,Isaacs,2379.0,1087.0,10.0,0.0,0.0
801091105,Lyons (ACT),3271.0,1035.0,7.0,0.0,0.0
801091106,Mawson,3440.0,1064.0,9.0,0.0,0.0
801091107,O'Malley,928.0,1119.0,10.0,0.0,0.0
801091108,Pearce,2687.0,1078.0,9.0,0.0,0.0
801091109,Phillip,5197.0,1067.0,9.0,0.0,0.0
801091110,Torrens,2424.0,1091.0,10.0,0.0,0.0
801101135,Coombs,4851.0,1086.0,9.0,0.0,0.0
801101136,Denman Prospect,2759.0,1113.0,10.0,0.0,0.0
801101139,Wright,3808.0,1110.0,10.0,0.0,0.0
801111140,ACT - South West,556.0,1111.0,10.0,0.0,0.0
801111141,Namadgi,63.0,968.0,3.0,0.0,0.0
901011001,Christmas Island,1692.0,971.0,3.0,0.0,0.0
901021002,Cocos (Keeling) Islands,593.0,850.0,1.0,0.0,0.0
901031003,Jervis Bay,310.0,865.0,1.0,0.0,0.0
901041004,Norfolk Island,2188.0,1006.0,5.0,0.0,0.0
,,,,,0.0,
© Commonwealth of Australia 2023,,,,,0.0,
